Event,Division,Date,Time,Field #,Field,Stage,Game Detail,Team,Opponent,Goals,Offence Time,Offence Goals,TOs,Spirit TOs,Rules,Fouls,Fair,Pos,Comm,Total
2019-WU24UC,U24-X,2019-07-19,09:00,7,Normal,Playoff,Playoff (13-16),ESP,GBR,6,,,,,2,2,2,3,2,11
2019-WU24UC,U24-X,2019-07-19,09:00,7,Normal,Playoff,Playoff (13-16),GBR,ESP,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-19,09:00,12,Normal,Playoff,Playoff (1-8) Semifinals,BEL,COL,10,,,,,2,2,3,2,2,11
2019-WU24UC,U24-M,2019-07-19,09:00,12,Normal,Playoff,Playoff (1-8) Semifinals,COL,BEL,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-19,09:00,13,Normal,Playoff,Playoff (1-8) Semifinals,AUS,GBR,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-M,2019-07-19,09:00,13,Normal,Playoff,Playoff (1-8) Semifinals,GBR,AUS,10,,,,,2,2,3,3,3,13
2019-WU24UC,U24-W,2019-07-19,09:00,15,Normal,Placement,Playoff (5-8) Finals,GBR,SUI,12,,,,,2,2,2,2,2,10
2019-WU24UC,U24-W,2019-07-19,09:00,15,Normal,Placement,Playoff (5-8) Finals,SUI,GBR,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-19,09:00,16,Normal,Placement,Playoff (5-8) Finals,GER,ITA,13,,,,,2,2,2,2,1,9
2019-WU24UC,U24-W,2019-07-19,09:00,16,Normal,Placement,Playoff (5-8) Finals,ITA,GER,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-19,11:00,1,Normal,Placement,Playoff (9-12) Finals,GER,NZL,15,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-19,11:00,1,Normal,Placement,Playoff (9-12) Finals,NZL,GER,10,,,,,1,2,2,3,1,9
2019-WU24UC,U24-M,2019-07-19,11:00,2,Normal,Playoff,Playoff (17-18),CHN,PAN,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-M,2019-07-19,11:00,2,Normal,Playoff,Playoff (17-18),PAN,CHN,11,,,,,1,2,2,2,2,9
2019-WU24UC,U24-M,2019-07-19,11:00,6,Normal,Placement,Playoff (9-12) Finals,AUT,IRL,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-M,2019-07-19,11:00,6,Normal,Placement,Playoff (9-12) Finals,IRL,AUT,10,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-19,11:00,7,Normal,Placement,Playoff (13-16) Finals,DEN,SUI,11,,,,,2,3,2,3,2,12
2019-WU24UC,U24-M,2019-07-19,11:00,7,Normal,Placement,Playoff (13-16) Finals,SUI,DEN,15,,,,,2,3,3,3,2,13
2019-WU24UC,U24-M,2019-07-19,11:00,8,Normal,Placement,Playoff (13-16) Finals,RUS,TPE,15,,,,,1,2,2,2,3,10
2019-WU24UC,U24-M,2019-07-19,11:00,8,Normal,Placement,Playoff (13-16) Finals,TPE,RUS,10,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-19,11:00,12,Normal,Playoff,Playoff (1-8) Semifinals,AUS,CAN,9,,,,,2,2,2,1,2,9
2019-WU24UC,U24-X,2019-07-19,11:00,12,Normal,Playoff,Playoff (1-8) Semifinals,CAN,AUS,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-W,2019-07-19,11:00,13,Normal,Playoff,Playoff (1-4),COL,USA,12,,,,,2,2,1,2,2,9
2019-WU24UC,U24-W,2019-07-19,11:00,13,Normal,Playoff,Playoff (1-4),USA,COL,15,,,,,1,2,2,2,3,10
2019-WU24UC,U24-W,2019-07-19,11:00,14,Normal,Playoff,Playoff (1-4),CAN,JPN,13,,,,,2,2,2,2,3,11
2019-WU24UC,U24-W,2019-07-19,11:00,14,Normal,Playoff,Playoff (1-4),JPN,CAN,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-19,11:00,15,Normal,Playoff,Playoff (9-12),COL,CZE,10,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-19,11:00,15,Normal,Playoff,Playoff (9-12),CZE,COL,15,,,,,2,3,2,2,2,11
2019-WU24UC,U24-X,2019-07-19,11:00,16,Normal,Playoff,Playoff (9-12),GER,SWE,9,,,,,2,2,3,2,2,11
2019-WU24UC,U24-X,2019-07-19,11:00,16,Normal,Playoff,Playoff (9-12),SWE,GER,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-X,2019-07-19,11:00,17,Normal,Playoff,Playoff (1-8) Semifinals,NED,POL,15,,,,,2,3,2,2,2,11
2019-WU24UC,U24-X,2019-07-19,11:00,17,Normal,Playoff,Playoff (1-8) Semifinals,POL,NED,11,,,,,2,3,2,3,2,12
2019-WU24UC,U24-X,2019-07-19,13:00,1,Normal,Placement,Playoff (17-20) Finals,IRL,RSA,15,,,,,2,3,2,3,2,12
2019-WU24UC,U24-X,2019-07-19,13:00,1,Normal,Placement,Playoff (17-20) Finals,RSA,IRL,10,,,,,3,2,2,3,2,12
2019-WU24UC,U24-X,2019-07-19,13:00,2,Normal,Placement,Playoff (17-20) Finals,CHN,HKG,8,,,,,2,2,2,3,3,12
2019-WU24UC,U24-X,2019-07-19,13:00,2,Normal,Placement,Playoff (17-20) Finals,HKG,CHN,12,,,,,2,2,3,2,2,11
2019-WU24UC,U24-X,2019-07-19,13:00,7,Normal,Placement,Playoff (13-16) Finals,FRA,GBR,13,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-19,13:00,7,Normal,Placement,Playoff (13-16) Finals,GBR,FRA,15,,,,,2,2,4,2,3,13
2019-WU24UC,U24-X,2019-07-19,13:00,8,Normal,Placement,Playoff (13-16) Finals,ESP,ITA,15,,,,,2,2,2,1,2,9
2019-WU24UC,U24-X,2019-07-19,13:00,8,Normal,Placement,Playoff (13-16) Finals,ITA,ESP,14,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-19,13:00,12,Normal,Placement,Playoff (1-8) Finals,BEL,GBR,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-19,13:00,12,Normal,Placement,Playoff (1-8) Finals,GBR,BEL,14,,,,,2,2,2,2,2,10
2019-WU24UC,U24-X,2019-07-19,13:00,13,Normal,Playoff,Playoff (1-8) Semifinals,JPN,LAT,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-X,2019-07-19,13:00,13,Normal,Playoff,Playoff (1-8) Semifinals,LAT,JPN,13,,,,,2,2,3,2,2,11
2019-WU24UC,U24-X,2019-07-19,13:00,14,Normal,Playoff,Playoff (1-8) Semifinals,SGP,USA,6,,,,,2,2,2,3,2,11
2019-WU24UC,U24-X,2019-07-19,13:00,14,Normal,Playoff,Playoff (1-8) Semifinals,USA,SGP,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-19,13:00,15,Normal,Placement,Playoff (9-12) Finals,IRL,NZL,15,,,,,2,2,3,3,2,12
2019-WU24UC,U24-W,2019-07-19,13:00,15,Normal,Placement,Playoff (9-12) Finals,NZL,IRL,8,,,,,2,2,2,2,2,10
2019-WU24UC,U24-W,2019-07-19,13:00,16,Normal,Placement,Playoff (9-12) Finals,AUS,BEL,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-19,13:00,16,Normal,Placement,Playoff (9-12) Finals,BEL,AUS,1,,,,,2,1,2,3,2,10
2019-WU24UC,U24-M,2019-07-19,13:00,17,Normal,Placement,Playoff (1-8) Finals,AUS,COL,15,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-19,13:00,17,Normal,Placement,Playoff (1-8) Finals,COL,AUS,10,,,,,2,3,2,2,2,11
2019-WU24UC,U24-X,2019-07-19,15:00,12,Normal,Placement,Playoff (1-8) Finals,CAN,NED,15,,,,,2,2,3,2,3,12
2019-WU24UC,U24-X,2019-07-19,15:00,12,Normal,Placement,Playoff (1-8) Finals,NED,CAN,14,,,,,2,2,2,3,3,12
2019-WU24UC,U24-M,2019-07-19,15:00,13,Normal,Playoff,Playoff (1-8) Semifinals,CAN,JPN,15,,,,,2,1,2,3,2,10
2019-WU24UC,U24-M,2019-07-19,15:00,13,Normal,Playoff,Playoff (1-8) Semifinals,JPN,CAN,10,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-19,15:00,14,Normal,Playoff,Playoff (1-8) Semifinals,ITA,USA,7,,,,,2,2,2,3,2,11
2019-WU24UC,U24-M,2019-07-19,15:00,14,Normal,Playoff,Playoff (1-8) Semifinals,USA,ITA,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-X,2019-07-19,15:00,15,Normal,Placement,Playoff (9-12) Finals,CZE,SWE,15,,,,,2,2,2,2,3,11
2019-WU24UC,U24-X,2019-07-19,15:00,15,Normal,Placement,Playoff (9-12) Finals,SWE,CZE,7,,,,,2,3,2,2,2,11
2019-WU24UC,U24-X,2019-07-19,15:00,16,Normal,Placement,Playoff (9-12) Finals,COL,GER,15,,,,,2,2,3,2,2,11
2019-WU24UC,U24-X,2019-07-19,15:00,16,Normal,Placement,Playoff (9-12) Finals,GER,COL,6,,,,,2,2,3,3,3,13
2019-WU24UC,U24-X,2019-07-19,15:00,17,Normal,Placement,Playoff (1-8) Finals,AUS,POL,15,,,,,2,3,2,2,2,11
2019-WU24UC,U24-X,2019-07-19,15:00,17,Normal,Placement,Playoff (1-8) Finals,POL,AUS,13,,,,,2,3,2,3,3,13
2019-WU24UC,U24-X,2019-07-19,17:00,13,Normal,Placement,Playoff (1-8) Finals,LAT,SGP,12,,,,,2,2,3,3,3,13
2019-WU24UC,U24-X,2019-07-19,17:00,13,Normal,Placement,Playoff (1-8) Finals,SGP,LAT,15,,,,,2,2,2,2,2,10
2019-WU24UC,U24-W,2019-07-19,17:00,17,Normal,Placement,Playoff (1-4) Finals,CAN,COL,15,,,,,2,2,2,3,2,11
2019-WU24UC,U24-W,2019-07-19,17:00,17,Normal,Placement,Playoff (1-4) Finals,COL,CAN,13,,,,,2,2,2,2,2,10
2019-WU24UC,U24-M,2019-07-19,18:30,14,Normal,Placement,Playoff (1-8) Finals,ITA,JPN,15,,,,,2,2,2,4,2,12
2019-WU24UC,U24-M,2019-07-19,18:30,14,Normal,Placement,Playoff (1-8) Finals,JPN,ITA,11,,,,,2,1,2,2,2,9
2019-WU24UC,U24-W,2019-07-20,10:00,11,Showcase,Finals,Playoff (1-4) Finals,JPN,USA,9,,,,,2,2,3,2,2,11
2019-WU24UC,U24-W,2019-07-20,10:00,11,Showcase,Finals,Playoff (1-4) Finals,USA,JPN,15,,,,,2,2,3,3,2,12
2019-WU24UC,U24-M,2019-07-20,12:30,11,Showcase,Finals,Playoff (1-8) Finals,CAN,USA,12,,,,,2,2,1,1,3,9
2019-WU24UC,U24-M,2019-07-20,12:30,11,Showcase,Finals,Playoff (1-8) Finals,USA,CAN,15,,,,,2,2,1,1,2,8
2019-WU24UC,U24-X,2019-07-20,15:00,11,Showcase,Finals,Playoff (1-8) Finals,JPN,USA,12,,,,,2,2,3,2,3,12
2019-WU24UC,U24-X,2019-07-20,15:00,11,Showcase,Finals,Playoff (1-8) Finals,USA,JPN,15,,,,,2,2,1,3,2,10
